,title,view,channel,uploadtime,length,link,subscriber,like,dislike
110,新型コロナの構造初判明　ワクチンなどの開発に期待(20/02/20),126K views,ANNnewsCH,2 weeks ago,0:39,https://www.youtube.com/watch?v=R0QVMvfyaB8,976K,964,35
111,新型コロナウイルス感染症患者の県内発生について（２例目）,8.2K views,YouTube版山梨インターネット放送局,4 days ago,5:56,https://www.youtube.com/watch?v=0qtecrbeKxU,1.66K,,
112,首都・北京から人が消えた・・・感染拡大におびえる中国(20/02/18),160K views,ANNnewsCH,3 weeks ago,4:54,https://www.youtube.com/watch?v=B8491eqcz0Y,976K,"1,065",100
113,新型コロナウイルス感染症対策　小中学校が３月３日から休校（会見/宮崎県日南市）,4.2K views,日南テレビ!,1 week ago,3:46,https://www.youtube.com/watch?v=JIA4lb72Ss0,14.3K,,
114,新型コロナウイルス発症者800人超 「封鎖」エリア7市に拡大,64K views,FNN.jpプライムオンライン,1 month ago,2:12,https://www.youtube.com/watch?v=jld3ISMJvA8,202K,274,16
115,新型コロナ　隔離や入国禁止など日本人へ措置広がる(20/03/04),114K views,ANNnewsCH,1 week ago,1:28,https://www.youtube.com/watch?v=tc8bfPDuyR8,976K,526,50
116,イラン　ハメネイ師側近が新型コロナ感染で死亡か(20/03/03),76K views,ANNnewsCH,1 week ago,1:05,https://www.youtube.com/watch?v=NNRwARjyapU,976K,398,32
117,新型コロナウイルス 感染者5900人超 死者132人に すでにSARS超え,213K views,FNN.jpプライムオンライン,1 month ago,1:23,https://www.youtube.com/watch?v=g1QNF0H3BcQ,202K,"1,119",92
118,【3月4日公開】新型コロナウイルス感染症に関してのお願い,1.7K views,千葉県公式PRチャンネル,1 week ago,3:26,https://www.youtube.com/watch?v=bo-ZYdgglak,1.93K,13,25
119,新型コロナ治療にインフルエンザ薬「アビガン」検討(20/02/22),117K views,ANNnewsCH,2 weeks ago,0:57,https://www.youtube.com/watch?v=ouPpmX040l8,976K,737,54
120,新型コロナウイルス「発熱あったが症状落ち着き来日」　国内感染2人目は武漢からの観光客,24K views,FNN.jpプライムオンライン,1 month ago,1:29,https://www.youtube.com/watch?v=NdE3Vn1lVQ8,202K,39,74
121,新型コロナ？「確定は困難」　武漢で日本人男性死亡(20/02/08),64K views,ANNnewsCH,1 month ago,3:23,https://www.youtube.com/watch?v=f4E6EMXQSi4,976K,204,108
122,ウイルス減少？シートに注目　新型コロナで生活変化(20/02/19),363K views,ANNnewsCH,3 weeks ago,4:13,https://www.youtube.com/watch?v=8d5OiewvcAA,976K,"1,649",116
123,中国のホテル倒壊の瞬間　新型コロナの隔離施設指定(20/03/08),138K views,ANNnewsCH,4 days ago,0:59,https://www.youtube.com/watch?v=G3sRDh13BYc,976K,602,71
124,北海道で新たに9人感染　各地で新型コロナ感染拡大(20/02/23),105K views,ANNnewsCH,2 weeks ago,0:54,https://www.youtube.com/watch?v=FucffGP7Hnk,976K,392,62
125,新型コロナウイルス マスクで防げるのか 今知りたい“着用術”,384K views,FNN.jpプライムオンライン,1 month ago,9:17,https://www.youtube.com/watch?v=2Zjp-vYV-Jk,202K,"2,557",162
